text,label,del_stop,encoding,padding_25,padding_15,padding_10
 종합 우만기 김명민 라미란 뿌리치고 김현주에게 향했다 엑스포츠뉴스 나금주 기자 우만기 김명민이 라미란을 뿌리치고 김현주에게 향했다 ,6,"['우만', '김명민', '라미란', '뿌리', '치고', '김현주', '엑스포츠', '금주', '우만', '김명민', '라미란', '뿌리', '치고', '김현주']","[2818, 2026, 2027, 1992, 1332, 2028, 197, 4314, 2818, 2026, 2027, 1992, 1332, 2028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2818, 2026, 2027, 1992, 1332, 2028, 197, 4314, 2818, 2026, 2027, 1992, 1332, 2028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2027, 1992, 1332, 2028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 종합 딘딘 윤채경 양측 열애설 부인 친한 선후배 사이 엑스포츠뉴스 전아람 기자 가수 딘딘과 걸그룹 에이프릴 윤채경이 열애를 부인했다 ,6,"['딘딘', '윤', '채경', '열애설', '부인', '친한', '선후배', '사이', '엑스포츠', '아람', '가수', '딘딘', '걸그룹', '에이프릴', '윤채경', '열애', '부인']","[4315, 586, 8462, 2024, 264, 8463, 4077, 283, 197, 8464, 226, 4315, 2016, 8465, 8466, 720, 264, 0, 0, 0, 0, 0, 0, 0, 0]","[4315, 586, 8462, 2024, 264, 8463, 4077, 283, 197, 8464, 226, 4315, 2016, 8465, 8466, 720, 264, 0, 0, 0, 0, 0, 0, 0, 0]","[226, 4315, 2016, 8465, 8466, 720, 264, 0, 0, 0, 0, 0, 0, 0, 0]","[720, 264, 0, 0, 0, 0, 0, 0, 0, 0]"
 이슈 결혼 연기하더니 박유천 황하나 열애 년 끝 결별 종합 헤럴드 박서현기자 ,6,"['이슈', '결혼', '연기', '하더니', '박유천', '황하나', '열애', '결별', '헤럴드', '박서현']","[556, 115, 61, 8467, 2815, 2816, 720, 1543, 348, 4222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[556, 115, 61, 8467, 2815, 2816, 720, 1543, 348, 4222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
버닝 스티븐연 욱일기 논란 전종서 태도 논란 칸 현지 인터뷰 불참 종합 장진리 기자 영화 버닝 이 기대만큼이나 뜨거운 논란으로 본격 칸 입성 전부터 몸살을 앓고 있다 ,6,"['버닝', '스티븐', '욱일기', '논란', '전종', '태도', '논란', '칸', '현지', '인터뷰', '불참', '진리', '영화', '버닝', '기대', '만큼이나', '뜨거운', '논란', '본격', '칸', '입성', '몸살', '앓고']","[4316, 2029, 2030, 8, 8468, 1273, 8, 1244, 74, 820, 700, 4310, 823, 4316, 258, 8469, 1515, 8, 1330, 1244, 1975, 1919, 3894, 0, 0]","[4316, 2029, 2030, 8, 8468, 1273, 8, 1244, 74, 820, 700, 4310, 823, 4316, 258, 8469, 1515, 8, 1330, 1244, 1975, 1919, 3894, 0, 0]","[700, 4310, 823, 4316, 258, 8469, 1515, 8, 1330, 1244, 1975, 1919, 3894, 0, 0]","[8469, 1515, 8, 1330, 1244, 1975, 1919, 3894, 0, 0]"
비스 문가비 오해 풀고 싶어 태닝한 적 있고 성형도 했다 리포트 김가영 기자 모델 문가비가 자신에 대한 오해들에 대해 해명했다 ,6,"['비스', '가비', '오해', '풀', '싶어', '태닝', '있고', '성형', '리포트', '김가영', '모델', '가비', '자신', '오해', '해명']","[8470, 4317, 1218, 935, 8471, 8472, 4318, 4319, 88, 1551, 292, 4317, 167, 1218, 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8470, 4317, 1218, 935, 8471, 8472, 4318, 4319, 88, 1551, 292, 4317, 167, 1218, 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[292, 4317, 167, 1218, 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 기자 비키니 필라테스 여신 조보아 여신 몸매 독특한 연예뉴스 조연수 기자 배우 조보아가 여신 몸매 스타에 등극했다 ,6,"['비키니', '필라테스', '여신', '조보아', '여신', '몸매', '독특한', '연예', '조연수', '조보아', '여신', '몸매', '스타']","[8473, 8474, 1189, 2819, 1189, 1557, 2810, 4320, 8475, 2819, 1189, 1557, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8473, 8474, 1189, 2819, 1189, 1557, 2810, 4320, 8475, 2819, 1189, 1557, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1189, 1557, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 리뷰 아랑스럽다 냉부해 맏언니 김아랑의 반전 쇼트트랙 국가대표 김아랑이 러블리한 매력으로 냉부해 를 접수했다 ,6,"['리뷰', '아랑', '스럽다', '냉', '부해', '맏', '언니', '김아랑', '반전', '쇼트트랙', '국가대표', '김아랑', '러블리', '매력', '냉', '부해', '접수']","[304, 8476, 4002, 2820, 2821, 8477, 4254, 2031, 1879, 8478, 456, 2031, 2822, 841, 2820, 2821, 635, 0, 0, 0, 0, 0, 0, 0, 0]","[304, 8476, 4002, 2820, 2821, 8477, 4254, 2031, 1879, 8478, 456, 2031, 2822, 841, 2820, 2821, 635, 0, 0, 0, 0, 0, 0, 0, 0]","[456, 2031, 2822, 841, 2820, 2821, 635, 0, 0, 0, 0, 0, 0, 0, 0]","[2821, 635, 0, 0, 0, 0, 0, 0, 0, 0]"
 밤 슈가맨 김형중 팀 소환 완료 떼창 까지 스타뉴스 윤상근 기자 ,6,"['밤', '슈가', '김형중', '소환', '완료', '떼창', '스타', '윤상']","[157, 306, 8479, 996, 1634, 4321, 41, 2023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[157, 306, 8479, 996, 1634, 4321, 41, 2023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
섹션 설하윤 한달에 행사 개 행사의 여왕 스타뉴스 김미화 기자 ,6,"['섹션', '설', '하윤', '행사', '행사', '여왕', '스타', '김미화']","[2823, 438, 8480, 318, 318, 521, 41, 8481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2823, 438, 8480, 318, 318, 521, 41, 8481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 단독 소시 출신 제시카 칸영화제 까지 진출 글로벌 행보 박차 마이데일리 칸 프랑스 김나라 기자 소녀시대 출신 가수 겸 사업가 제시카가 생애 첫 칸영화제 레드카펫을 밟는다 ,6,"['단독', '소시', '출신', '제시카', '칸영화제', '진출', '글로벌', '행보', '박차', '마이데일리', '칸', '프랑스', '김나라', '소녀시대', '출신', '가수', '겸', '사업가', '제시카', '생애', '칸영화제', '레드카펫', '밟는다']","[10, 8482, 203, 4322, 1957, 49, 433, 2335, 1792, 305, 1244, 299, 8483, 8484, 203, 226, 588, 4078, 4322, 1547, 1957, 1958, 8485, 0, 0]","[10, 8482, 203, 4322, 1957, 49, 433, 2335, 1792, 305, 1244, 299, 8483, 8484, 203, 226, 588, 4078, 4322, 1547, 1957, 1958, 8485, 0, 0]","[1244, 299, 8483, 8484, 203, 226, 588, 4078, 4322, 1547, 1957, 1958, 8485, 0, 0]","[226, 588, 4078, 4322, 1547, 1957, 1958, 8485, 0, 0]"
 이슈 아내 곁으로 김재근 세 남겨 두고 비보에 애도물결 종합 헤럴드 이혜랑기자 세대 아이돌 그룹 오투알 출신 가수 고 김재근이 교통사고로 세상을 떠난 것이 뒤늦게 알려졌다 더욱이 년 전 아내를 먼저 떠나 보낸 고인이 뒤를 따르게 되면서 안타까움에 애도물결이 이어지고 있다 ,6,"['이슈', '아내', '곁', '김재', '남겨', '비보', '애도', '물결', '헤럴드', '이혜', '세대', '아이돌', '그룹', '오투', '출신', '가수', '김재', '교통사고', '세상', '떠난', '더욱이', '아내', '먼저', '떠나', '보낸', '고인', '따르게', '애도', '물결']","[556, 111, 8486, 2824, 2633, 8487, 1974, 4323, 348, 1558, 704, 1486, 125, 8488, 203, 226, 2824, 830, 576, 2654, 8489, 111, 1340, 1706, 1066, 2494, 8490, 1974, 4323]","[2633, 8487, 1974, 4323, 348, 1558, 704, 1486, 125, 8488, 203, 226, 2824, 830, 576, 2654, 8489, 111, 1340, 1706, 1066, 2494, 8490, 1974, 4323]","[203, 226, 2824, 830, 576, 2654, 8489, 111, 1340, 1706, 1066, 2494, 8490, 1974, 4323]","[2654, 8489, 111, 1340, 1706, 1066, 2494, 8490, 1974, 4323]"
 쎈 리뷰 섹션 돈스파이크 생일파티 구매한 고기가격 만원 조경이 기자 돈스파이크가 생일파티에 지인들을 위해 천만원 상당의 스테이크를 준비했다고 전해 놀라움을 전했다 ,6,"['쎈', '리뷰', '섹션', '스파이크', '생일', '파티', '구매', '고기', '가격', '조경이', '스파이크', '생일', '파티', '지인', '천만원', '상당', '스테이크', '준비', '했다고', '전해', '놀라']","[2025, 304, 2823, 4324, 1482, 2800, 1027, 1829, 133, 8491, 4324, 1482, 2800, 1856, 1133, 1833, 8492, 180, 174, 8493, 4325, 0, 0, 0, 0]","[2025, 304, 2823, 4324, 1482, 2800, 1027, 1829, 133, 8491, 4324, 1482, 2800, 1856, 1133, 1833, 8492, 180, 174, 8493, 4325, 0, 0, 0, 0]","[4324, 1482, 2800, 1856, 1133, 1833, 8492, 180, 174, 8493, 4325, 0, 0, 0, 0]","[1833, 8492, 180, 174, 8493, 4325, 0, 0, 0, 0]"
 와이프 빚 미우새 김수미 이상민 당황시킨 폭탄입담 종합 헤럴드 원해선 기자 김수미는 김수미였다 ,6,"['와이프', '미우', '김수미', '이상민', '당황', '폭탄', '입담', '헤럴드', '원해', '김수미', '김수미', '였다']","[4326, 1245, 857, 1559, 2629, 735, 1044, 348, 2032, 857, 857, 1223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4326, 1245, 857, 1559, 2629, 735, 1044, 348, 2032, 857, 857, 1223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[857, 1223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
송재희 일 만에 체중감량 지소연 한다면 하는 남자 강경윤 기자 배우 송재희가 체중을 감량했다 ,6,"['송재희', '체중감량', '지소연', '남자', '강경', '윤', '송재희', '체중', '감량']","[4327, 8494, 4328, 245, 897, 586, 4327, 1208, 2000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4327, 8494, 4328, 245, 897, 586, 4327, 1208, 2000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
마마랜드 김나영만 미모 관리법 예뻐지고 싶다면 임신 추천 리포트 김가영 기자 방송인 김나영이 남다른 미모 관리 비법을 공개한다 ,6,"['마마', '랜드', '김나영', '미모', '관리', '예뻐지고', '싶다면', '임신', '추천', '리포트', '김가영', '방송인', '김나영', '남다른', '미모', '관리', '비법', '공개']","[2805, 8495, 1240, 2825, 185, 8496, 3789, 302, 547, 88, 1551, 1327, 1240, 2826, 2825, 185, 3908, 31, 0, 0, 0, 0, 0, 0, 0]","[2805, 8495, 1240, 2825, 185, 8496, 3789, 302, 547, 88, 1551, 1327, 1240, 2826, 2825, 185, 3908, 31, 0, 0, 0, 0, 0, 0, 0]","[1551, 1327, 1240, 2826, 2825, 185, 3908, 31, 0, 0, 0, 0, 0, 0, 0]","[185, 3908, 31, 0, 0, 0, 0, 0, 0, 0]"
 단독 아스트로 월 컴백 빨간불 판타지오 사태 희생양 정지원 기자 그룹 아스트로의 월 컴백 에 빨간불이 켜졌다 판타지오뮤직 우영승 대표가 돌연 해임되면서 소속 아티스트의 컴백 러쉬에 차질이 불가피해졌다 ,6,"['단독', '아스트로', '컴백', '빨간', '판타지오', '사태', '희생양', '정지원', '그룹', '아스트로', '컴백', '빨간', '켜졌다', '판타지오', '뮤직', '우영', '승', '대표', '돌연', '해임', '소속', '아티스트', '컴백', '러쉬', '차질', '불가피해졌다']","[10, 4329, 2003, 1336, 4330, 406, 8497, 4331, 125, 4329, 2003, 1336, 8498, 4330, 1986, 8499, 136, 24, 2430, 8500, 1321, 4226, 2003, 8501, 3712, 8502]","[4329, 2003, 1336, 4330, 406, 8497, 4331, 125, 4329, 2003, 1336, 8498, 4330, 1986, 8499, 136, 24, 2430, 8500, 1321, 4226, 2003, 8501, 3712, 8502]","[1336, 8498, 4330, 1986, 8499, 136, 24, 2430, 8500, 1321, 4226, 2003, 8501, 3712, 8502]","[136, 24, 2430, 8500, 1321, 4226, 2003, 8501, 3712, 8502]"
 사랑의 하나님 감사합니다 낸시랭 왕진진 교회 데이트 매일경제 스타투데이 김소연 인턴기자 ,6,"['사랑', '하나님', '감사합니다', '낸시랭', '왕', '진진', '교회', '데이트', '매일경제', '스타', '투데이', '김소연', '인턴']","[451, 8503, 8504, 8505, 615, 8506, 1884, 2180, 1549, 41, 1148, 1552, 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[451, 8503, 8504, 8505, 615, 8506, 1884, 2180, 1549, 41, 1148, 1552, 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1148, 1552, 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 다치지 말고 꼭 면회갈게 보라 오늘 일 입대 성규에 응원 헤럴드 이혜랑기자 걸그룹 씨스타 출신 배우 보라가 평소 절친한 사이인 그룹 인피니트 성규의 군 입대를 응원했다 ,6,"['다치지', '말고', '꼭', '면회', '갈게', '보라', '오늘', '입대', '성규', '응원', '헤럴드', '이혜', '걸그룹', '씨스타', '출신', '보라', '평소', '절친', '사이', '그룹', '인피니트', '성규', '입대', '응원']","[3993, 4162, 771, 3039, 8507, 4332, 57, 1237, 4333, 986, 348, 1558, 2016, 8508, 203, 4332, 1113, 1968, 283, 125, 4334, 4333, 1237, 986, 0]","[3993, 4162, 771, 3039, 8507, 4332, 57, 1237, 4333, 986, 348, 1558, 2016, 8508, 203, 4332, 1113, 1968, 283, 125, 4334, 4333, 1237, 986, 0]","[348, 1558, 2016, 8508, 203, 4332, 1113, 1968, 283, 125, 4334, 4333, 1237, 986, 0]","[4332, 1113, 1968, 283, 125, 4334, 4333, 1237, 986, 0]"
 한혜진 개월된 딸에 애정 말 안 듣는데 귀여워 박진영 기자 배우 한혜진이 만 개월에 돌입한 딸에 대한 애정을 드러냈다 ,6,"['한혜진', '딸', '애정', '듣는데', '귀여워', '박진영', '한혜진', '돌입', '딸', '애정', '드러냈다']","[1560, 373, 1042, 8509, 8510, 609, 1560, 734, 373, 1042, 1561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1560, 373, 1042, 8509, 8510, 609, 1560, 734, 373, 1042, 1561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 리뷰 미우새 정려원 솔직 러블리 매력으로 시청자들 눈도장 스포츠서울 권준영기자 미운 우리 새끼 배우 정려원이 솔직하면서도 러블리한 매력으로 모벤져스 인방의 뜨거운 사랑을 받았다 또 내숭 없는 시원시원한 입담으로 시청자들에게도 강한 눈도장을 찍었다 ,6,"['리뷰', '미우', '정려원', '솔직', '러블리', '매력', '시청자', '도장', '스포츠서울', '권준영', '미운', '새끼', '정려원', '솔직하면서도', '러블리', '매력', '모벤져스', '인방', '뜨거운', '사랑', '내숭', '없는', '시원시원한', '입담', '시청자', '강한', '도장', '찍었다']","[304, 1245, 1246, 8511, 2822, 841, 1045, 2535, 128, 8512, 4335, 2714, 1246, 8513, 2822, 841, 8514, 8515, 1515, 451, 8516, 39, 8517, 1044, 1045, 656, 2535, 2827]","[8511, 2822, 841, 1045, 2535, 128, 8512, 4335, 2714, 1246, 8513, 2822, 841, 8514, 8515, 1515, 451, 8516, 39, 8517, 1044, 1045, 656, 2535, 2827]","[8513, 2822, 841, 8514, 8515, 1515, 451, 8516, 39, 8517, 1044, 1045, 656, 2535, 2827]","[1515, 451, 8516, 39, 8517, 1044, 1045, 656, 2535, 2827]"
미우새 김수미 이상민에 이혜영 질문 이혼하고 안 만났어 마이데일리 허설희 기자 배우 김수미가 이상민에게 전 아내 이혜영을 언급했다 ,6,"['미우', '김수미', '이상민', '이혜영', '질문', '이혼', '만났어', '마이데일리', '설', '김수미', '이상민', '아내', '이혜영', '언급']","[1245, 857, 1559, 2828, 404, 1186, 8518, 305, 438, 857, 1559, 111, 2828, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1245, 857, 1559, 2828, 404, 1186, 8518, 305, 438, 857, 1559, 111, 2828, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1559, 111, 2828, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 칸 인터뷰 레토 유태오 모두 포기했을 때 끝까지 믿어준 아내 고맙다 종합 칸 프랑스 김보라 기자 제 회 칸 국제영화제 경쟁 부문에 진출한 러시아 영화 레토 감독 키릴 세리브렌니코프 의 주연배우 유태오가 아내에 대한 고마운 마음을 전했다 ,6,"['칸', '인터뷰', '레토', '유태', '모두', '포기', '믿어', '아내', '고맙다', '칸', '프랑스', '김보라', '칸', '국제', '영화제', '경쟁', '부문', '진출', '러시아', '영화', '레토', '감독', '키릴', '세리', '브렌', '니코', '주연', '유태', '오가', '아내', '고마운', '마음']","[1244, 820, 4336, 4337, 106, 1062, 4338, 111, 4339, 1244, 299, 4340, 1244, 35, 8519, 287, 788, 49, 76, 823, 4336, 1799, 8520, 8521, 8522, 8523, 8524, 4337, 8525, 111, 4341, 593]","[111, 4339, 1244, 299, 4340, 1244, 35, 8519, 287, 788, 49, 76, 823, 4336, 1799, 8520, 8521, 8522, 8523, 8524, 4337, 8525, 111, 4341, 593]","[49, 76, 823, 4336, 1799, 8520, 8521, 8522, 8523, 8524, 4337, 8525, 111, 4341, 593]","[8520, 8521, 8522, 8523, 8524, 4337, 8525, 111, 4341, 593]"
서경덕 교수 스티븐연 욱일기 논란 사과 제대로 된 반성 아냐 전문 일간스포츠 황소영 ,6,"['서경덕', '교수', '스티븐', '욱일기', '논란', '사과', '반성', '전문', '일간스포츠', '황소영']","[8526, 181, 2029, 2030, 8, 301, 4293, 819, 349, 4342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8526, 181, 2029, 2030, 8, 301, 4293, 819, 349, 4342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 개늑시 때와 비슷한 전율 첫방 무법 변호사 법정극 탄생 헤럴드 이혜랑기자 무법변호사 가 회부터 김진민 감독의 탄탄한 연출력과 윤현호 작가의 손에서 탄생한 쫀쫀한 스토리 이준기 서예지 이혜영 최민수의 최강 연기력을 집대성하며 토일 밤을 호쾌한 무법 액션과 적재적소에 터트리는 유쾌한 웃음으로 수놓으며 거악소탕 법정활극 의 탄생을 알렸다 ,6,"['개늑시', '비슷한', '전율', '방', '무법', '변호사', '법정', '탄생', '헤럴드', '이혜', '무법', '변호사', '김진민', '감독', '탄탄한', '연출', '윤현호', '작가', '탄생', '쫀쫀', '스토리', '이준기', '서예지', '이혜영', '최민수', '최강', '연기력', '집대성', '토일', '밤', '호쾌', '무법', '액션', '적재적소', '트리', '유쾌한', '웃음', '놓으며', '거악', '소탕', '법정', '활', '탄생', '알렸다']","[8527, 8528, 8529, 966, 2011, 750, 482, 416, 348, 1558, 2011, 750, 8530, 1799, 8531, 1880, 8532, 778, 416, 8533, 2566, 3348, 4261, 2828, 8534, 522, 8535, 8536, 8537, 157, 8538, 2011, 1863, 8539, 8540, 8541, 1202, 4343, 8542, 8543, 482, 4344, 416, 8544]","[8533, 2566, 3348, 4261, 2828, 8534, 522, 8535, 8536, 8537, 157, 8538, 2011, 1863, 8539, 8540, 8541, 1202, 4343, 8542, 8543, 482, 4344, 416, 8544]","[157, 8538, 2011, 1863, 8539, 8540, 8541, 1202, 4343, 8542, 8543, 482, 4344, 416, 8544]","[8540, 8541, 1202, 4343, 8542, 8543, 482, 4344, 416, 8544]"
스티븐 연 욱일기 논란 무지함 깨달아 진심 사과 전문 스티븐 연이 거듭되는 욱일기 논란에 대해 다시 한 번 사과했다 ,6,"['스티븐', '욱일기', '논란', '무지함', '깨달', '진심', '사과', '전문', '스티븐', '거듭', '욱일기', '논란', '다시', '사과']","[2029, 2030, 8, 8545, 8546, 3521, 301, 819, 2029, 1787, 2030, 8, 178, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2029, 2030, 8, 8545, 8546, 3521, 301, 819, 2029, 1787, 2030, 8, 178, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2030, 8, 178, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
복면가왕 라이언 레이놀즈 떴다 예원 한해 탈락 종합 조이뉴스 ,6,"['복면', '왕', '라이언', '레이', '놀', '떴다', '예원', '한해', '탈락', '조이']","[4223, 615, 8547, 4345, 8548, 8549, 8550, 2351, 2829, 4346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4223, 615, 8547, 4345, 8548, 8549, 8550, 2351, 2829, 4346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 널 좋아해 같이 살래요 유동근 위암 의심 장미희에 고백 헤럴드 이혜랑기자 같이 살래요 유동근이 장미희에게 내가 너 좋아해 라며 고백했다 빌딩주와의 경제적 차이가 두려워 헤어졌던 장미희가 위암이 의심된다는 말에 감춰왔던 마음을 고백하는 모습에 시청률은 닐슨 코리아 전국 기준 를 나타내며 주말드라마 동시간대 위 자리를 지켰다 ,6,"['널', '좋아해', '살래요', '유동근', '위암', '의심', '장미희', '고백', '헤럴드', '이혜', '살래요', '유동근', '장미희', '좋아해', '고백', '빌딩', '와의', '경제', '차이', '두려워', '헤어졌던', '장미희', '위암', '의심', '감춰', '왔던', '마음', '고백', '모습', '시청률', '닐슨', '코리아', '전국', '기준', '나타내며', '주말', '드라마', '시간대', '자리', '지켰다']","[2750, 4347, 618, 4348, 4349, 1098, 2830, 694, 348, 1558, 618, 4348, 2830, 4347, 694, 2760, 1484, 16, 901, 3541, 8551, 2830, 4349, 1098, 8552, 8553, 593, 694, 168, 8554, 8555, 137, 26, 572, 8556, 431, 856, 3802, 339, 8557]","[2760, 1484, 16, 901, 3541, 8551, 2830, 4349, 1098, 8552, 8553, 593, 694, 168, 8554, 8555, 137, 26, 572, 8556, 431, 856, 3802, 339, 8557]","[8553, 593, 694, 168, 8554, 8555, 137, 26, 572, 8556, 431, 856, 3802, 339, 8557]","[8555, 137, 26, 572, 8556, 431, 856, 3802, 339, 8557]"
 스브스 미우새 정려원 간절히 사랑했던 배우 있다 강경윤 기자 배우 정려원이 솔직함으로 과거 연애사를 고백했다 ,6,"['스브스', '미우', '정려원', '간절히', '사랑', '강경', '윤', '정려원', '솔직함으로', '과거', '애사', '고백']","[8558, 1245, 1246, 8559, 451, 897, 586, 1246, 8560, 774, 4309, 694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8558, 1245, 1246, 8559, 451, 897, 586, 1246, 8560, 774, 4309, 694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4309, 694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
